Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Categorize Mental Fatigue,Categorize Designation,Categorize Resource Allocation,days_count
1,1,0,0.0,0.0,0.39,0.26,0,0,0,5254
0,0,1,0.2,0.1111111111111111,0.24,0.17,0,0,0,4967
0,1,1,0.8,0.7777777777777778,0.8099999999999999,0.62,4,2,2,5187
0,1,0,0.8,0.6666666666666666,0.77,0.61,4,2,2,5111
0,1,1,0.4,0.3333333333333333,0.52,0.48,2,1,1,5248
1,1,0,0.4,0.4444444444444444,0.71,0.57,4,1,1,5055
1,0,1,0.0,0.0,0.36,0.17,0,0,0,5174
1,0,1,0.2,0.1111111111111111,0.35,0.14,0,0,0,5253
1,0,1,0.6,0.3333333333333333,0.32999999999999996,0.28,0,1,1,5048
0,1,0,0.4,0.2222222222222222,0.48,0.41,1,1,0,4979
1,1,1,0.2,0.2222222222222222,0.6,0.37,2,0,0,5102
0,0,0,0.8,0.6666666666666666,0.8,0.7,4,2,2,4911
1,0,0,0.4,0.3333333333333333,0.58,0.39,2,1,1,5081
1,1,1,0.2,0.1111111111111111,0.45,0.31,1,0,0,5199
1,1,0,0.8,0.5555555555555556,0.72,0.6,4,2,1,4996
0,0,1,0.4,0.3333333333333333,0.33999999999999997,0.2,0,1,1,5005
0,0,1,1.0,1.0,0.93,0.98,4,2,2,5239
0,1,0,0.6,0.5555555555555556,0.65,0.59,3,1,1,5239
1,1,1,0.6,0.3333333333333333,0.52,0.47,2,1,1,5147
0,1,0,1.0,0.8888888888888888,0.89,0.82,4,2,2,4921
1,0,1,0.2,0.2222222222222222,0.36,0.25,0,0,0,5133
0,1,0,0.8,0.7777777777777778,0.8300000000000001,0.76,4,2,2,5022
1,1,0,0.2,0.1111111111111111,0.37,0.32,0,0,0,5006
0,0,0,0.2,0.1111111111111111,0.47000000000000003,0.36,1,0,0,5126
1,1,1,0.4,0.4444444444444444,0.67,0.45,3,1,1,5007
0,1,0,0.8,0.6666666666666666,0.6599999999999999,0.64,3,2,2,5216
1,0,1,0.2,0.3333333333333333,0.6799999999999999,0.47,3,0,1,4908
1,1,0,0.6,0.3333333333333333,0.49000000000000005,0.43,1,1,1,5145
1,0,0,0.6,0.4444444444444444,0.5599999999999999,0.31,2,1,1,4895
0,1,1,0.4,0.2222222222222222,0.42000000000000004,0.29,1,1,0,5066
1,1,1,0.2,0.1111111111111111,0.62,0.41,3,0,0,5111
0,1,1,0.0,0.1111111111111111,0.27,0.18,0,0,0,5215
0,1,0,0.4,0.4444444444444444,0.64,0.46,3,1,1,5109
1,1,1,0.2,0.0,0.15,0.09,0,0,0,4989
0,1,0,0.8,0.8888888888888888,0.9,0.77,4,2,2,5039
0,1,0,0.2,0.2222222222222222,0.54,0.36,2,0,0,4967
0,0,1,0.4,0.2222222222222222,0.5599999999999999,0.39,2,1,0,4968
0,1,0,0.2,0.2222222222222222,0.48,0.39,1,0,0,4956
1,1,0,0.6,0.5555555555555556,0.71,0.54,4,1,1,5089
0,1,1,0.2,0.0,0.32999999999999996,0.25,0,0,0,5098
0,1,1,0.6,0.5555555555555556,0.65,0.57,3,1,1,5214
1,1,0,0.4,0.4444444444444444,0.64,0.55,3,1,1,4941
1,1,1,0.8,0.6666666666666666,0.67,0.56,3,2,2,4966
1,1,0,0.8,0.6666666666666666,0.93,0.87,4,2,2,5003
1,0,0,0.6,0.5555555555555556,0.44000000000000006,0.38,1,1,1,5049
0,1,1,0.4,0.2222222222222222,0.45,0.3,1,1,0,4921
0,0,0,0.6,0.4444444444444444,0.6599999999999999,0.54,3,1,1,5192
0,1,0,0.4,0.5555555555555556,0.67,0.62,3,1,1,5170
1,1,1,0.0,0.0,0.37,0.16,0,0,0,5074
1,0,0,0.8,0.8888888888888888,1.0,1.0,4,2,2,4893
1,0,1,0.2,0.3333333333333333,0.53,0.37,2,0,1,4950
0,1,1,0.2,0.2222222222222222,0.43,0.27,1,0,0,5164
1,0,0,1.0,0.8888888888888888,0.8099999999999999,0.81,4,2,2,5115
0,1,0,0.6,0.5555555555555556,0.89,0.72,4,1,1,5105
0,1,0,0.4,0.5555555555555556,0.72,0.67,4,1,1,5041
0,1,0,0.6,0.4444444444444444,0.64,0.5,3,1,1,4956
1,1,0,0.6,0.5555555555555556,0.5900000000000001,0.48,2,1,1,5096
0,1,0,0.8,0.7777777777777778,0.89,0.89,4,2,2,5115
0,1,0,0.6,0.5555555555555556,0.73,0.64,4,1,1,5190
1,0,0,0.4,0.5555555555555556,0.71,0.64,4,1,1,4957
1,0,1,0.4,0.3333333333333333,0.36,0.31,0,1,1,4910
0,1,0,0.6,0.6666666666666666,0.78,0.6,4,1,2,5203
1,1,0,0.6,0.6666666666666666,0.75,0.7,4,1,2,4951
0,0,0,0.8,0.8888888888888888,0.95,0.86,4,2,2,5246
0,1,0,0.8,0.6666666666666666,0.78,0.62,4,2,2,4990
1,1,1,0.6,0.4444444444444444,0.52,0.44,2,1,1,5113
0,0,1,0.4,0.3333333333333333,0.4,0.3,0,1,1,5077
0,1,0,0.2,0.3333333333333333,0.6900000000000001,0.51,3,0,1,5236
1,1,0,0.4,0.2222222222222222,0.6,0.38,2,1,0,5109
0,0,0,0.4,0.4444444444444444,0.62,0.54,3,1,1,4962
0,1,1,0.4,0.3333333333333333,0.4,0.31,0,1,1,5076
0,1,1,0.2,0.2222222222222222,0.44000000000000006,0.27,1,0,0,5150
1,0,1,0.6,0.4444444444444444,0.53,0.4,2,1,1,5135
0,0,1,0.6,0.5555555555555556,0.72,0.55,4,1,1,4899
1,1,0,0.2,0.1111111111111111,0.29,0.24,0,0,0,5136
1,1,0,0.4,0.1111111111111111,0.32999999999999996,0.25,0,1,0,4920
0,1,1,0.0,0.1111111111111111,0.3,0.14,0,0,0,5108
1,1,1,0.2,0.2222222222222222,0.48,0.34,1,0,0,4942
1,0,1,0.4,0.3333333333333333,0.5900000000000001,0.38,2,1,1,5041
0,1,1,0.4,0.3333333333333333,0.58,0.38,2,1,1,5025
1,1,1,0.4,0.4444444444444444,0.5599999999999999,0.4,2,1,1,5199
1,1,0,0.4,0.5555555555555556,0.85,0.72,4,1,1,4910
1,0,0,0.4,0.2222222222222222,0.49000000000000005,0.38,1,1,0,4969
0,1,1,0.8,0.6666666666666666,0.79,0.7,4,2,2,4927
1,0,0,0.4,0.5555555555555556,0.67,0.61,3,1,1,4924
1,1,0,0.4,0.3333333333333333,0.85,0.66,4,1,1,5233
0,0,1,0.4,0.1111111111111111,0.33999999999999997,0.17,0,1,0,4932
0,1,0,0.6,0.5555555555555556,0.73,0.63,4,1,1,5098
1,0,1,0.2,0.1111111111111111,0.3,0.13,0,0,0,4957
1,1,1,0.6,0.4444444444444444,0.38,0.3,0,1,1,4905
1,1,0,0.4,0.4444444444444444,0.75,0.62,4,1,1,5134
0,0,0,0.6,0.5555555555555556,0.5599999999999999,0.49,2,1,1,5185
0,0,0,0.2,0.1111111111111111,0.33999999999999997,0.16,0,0,0,5221
0,1,0,0.6,0.5555555555555556,0.5599999999999999,0.54,2,1,1,5099
1,0,1,0.2,0.2222222222222222,0.5,0.4,1,0,0,5215
1,0,0,0.0,0.0,0.4,0.22,0,0,0,4976
1,0,1,0.6,0.3333333333333333,0.54,0.49,2,1,1,4964
0,1,0,0.6,0.6666666666666666,0.8300000000000001,0.69,4,1,2,5089
1,1,0,0.6,0.4444444444444444,0.6900000000000001,0.5,3,1,1,4969
1,1,1,0.6,0.4444444444444444,0.6,0.46,2,1,1,5062
0,1,1,0.0,0.1111111111111111,0.32999999999999996,0.17,0,0,0,5184
1,1,1,0.2,0.1111111111111111,0.43,0.25,1,0,0,5031
1,1,1,0.4,0.3333333333333333,0.67,0.48,3,1,1,5174
1,0,0,0.2,0.2222222222222222,0.6799999999999999,0.45,3,0,0,5081
0,0,1,0.4,0.3333333333333333,0.8,0.6,4,1,1,5157
0,1,1,0.4,0.3333333333333333,0.6599999999999999,0.6,3,1,1,5179
0,0,1,0.4,0.3333333333333333,0.77,0.63,4,1,1,5244
1,1,1,0.2,0.1111111111111111,0.33999999999999997,0.23,0,0,0,5215
1,0,0,0.6,0.5555555555555556,0.5,0.41,1,1,1,5221
1,1,1,0.2,0.3333333333333333,0.58,0.36,2,0,1,5151
1,0,1,0.8,0.7777777777777778,0.78,0.69,4,2,2,4927
0,1,0,0.4,0.4444444444444444,0.72,0.56,4,1,1,4989
1,1,1,0.4,0.3333333333333333,0.62,0.43,3,1,1,5030
1,0,1,0.2,0.2222222222222222,0.51,0.4,2,0,0,5185
1,1,0,0.6,0.5555555555555556,0.76,0.54,4,1,1,4963
0,0,1,0.2,0.2222222222222222,0.48,0.39,1,0,0,5057
0,1,0,0.8,0.6666666666666666,0.75,0.69,4,2,2,5027
0,1,1,0.6,0.3333333333333333,0.55,0.37,2,1,1,4904
0,1,0,0.2,0.1111111111111111,0.38,0.23,0,0,0,5230
1,1,1,0.0,0.0,0.32999999999999996,0.22,0,0,0,4981
1,1,0,0.2,0.2222222222222222,0.47000000000000003,0.29,1,0,0,5206
1,1,0,0.6,0.6666666666666666,0.77,0.56,4,1,2,5229
0,1,0,0.8,0.6666666666666666,0.8800000000000001,0.81,4,2,2,5240
0,1,1,0.2,0.0,0.52,0.29,2,0,0,4974
1,1,0,0.6,0.5555555555555556,0.78,0.81,4,1,1,5109
0,1,1,0.4,0.3333333333333333,0.5900000000000001,0.39,2,1,1,4926
0,1,1,0.4,0.2222222222222222,0.42000000000000004,0.37,1,1,0,4999
1,1,1,0.6,0.4444444444444444,0.5700000000000001,0.43,2,1,1,5068
1,1,1,0.2,0.0,0.31,0.25,0,0,0,5073
1,1,1,0.6,0.4444444444444444,0.49000000000000005,0.44,1,1,1,4933
0,1,1,0.4,0.2222222222222222,0.63,0.41,3,1,0,5232
0,0,0,0.6,0.4444444444444444,0.5,0.41,1,1,1,4968
1,0,0,0.6,0.3333333333333333,0.5599999999999999,0.33,2,1,1,4929
1,1,0,0.0,0.0,0.29,0.13,0,0,0,5224
1,1,0,0.4,0.4444444444444444,0.76,0.55,4,1,1,4939
0,1,1,0.2,0.2222222222222222,0.39,0.32,0,0,0,4938
0,1,0,0.4,0.2222222222222222,0.61,0.44,3,1,0,5075
1,1,0,0.6,0.7777777777777778,0.79,0.75,4,1,2,5115
0,0,0,0.6,0.4444444444444444,0.78,0.64,4,1,1,5216
1,1,0,0.0,0.0,0.22999999999999998,0.16,0,0,0,5178
1,1,1,0.2,0.2222222222222222,0.52,0.32,2,0,0,5098
0,1,1,0.4,0.3333333333333333,0.45,0.41,1,1,1,5082
1,1,1,0.2,0.2222222222222222,0.52,0.35,2,0,0,4972
0,1,1,0.2,0.1111111111111111,0.45999999999999996,0.28,1,0,0,5253
1,0,0,0.2,0.1111111111111111,0.5700000000000001,0.41,2,0,0,5000
1,1,1,0.4,0.3333333333333333,0.63,0.49,3,1,1,5204
1,0,0,0.8,0.6666666666666666,0.8699999999999999,0.83,4,2,2,5187
0,0,0,0.2,0.2222222222222222,0.5700000000000001,0.44,2,0,0,5069
0,1,0,0.8,0.7777777777777778,0.8099999999999999,0.68,4,2,2,5098
0,1,0,0.4,0.4444444444444444,0.72,0.65,4,1,1,5050
1,1,1,0.6,0.3333333333333333,0.65,0.49,3,1,1,5095
1,1,0,0.4,0.3333333333333333,0.77,0.63,4,1,1,5052
0,1,0,0.4,0.5555555555555556,0.65,0.52,3,1,1,4947
0,0,0,0.6,0.5555555555555556,0.65,0.62,3,1,1,4895
0,1,0,0.6,0.5555555555555556,0.7,0.69,3,1,1,5193
0,0,0,0.2,0.2222222222222222,0.52,0.33,2,0,0,5104
0,1,0,0.6,0.4444444444444444,0.58,0.4,2,1,1,5076
0,0,1,0.2,0.1111111111111111,0.25,0.17,0,0,0,4909
1,1,0,0.4,0.2222222222222222,0.43,0.22,1,1,0,5100
0,1,0,0.4,0.4444444444444444,0.63,0.53,3,1,1,5069
0,1,1,0.4,0.3333333333333333,0.78,0.6,4,1,1,5157
0,1,1,0.6,0.4444444444444444,0.42000000000000004,0.33,1,1,1,5022
1,1,1,0.6,0.4444444444444444,0.55,0.34,2,1,1,5222
1,0,0,0.6,0.6666666666666666,0.9099999999999999,0.78,4,1,2,4966
1,1,1,0.6,0.5555555555555556,0.7,0.49,3,1,1,5098
0,1,1,0.8,1.0,1.0,0.94,4,2,2,5116
0,0,0,0.4,0.4444444444444444,0.65,0.55,3,1,1,5137
0,1,0,0.4,0.2222222222222222,0.19,0.15,0,1,0,5119
0,0,0,0.4,0.2222222222222222,0.33999999999999997,0.17,0,1,0,5230
0,0,1,0.2,0.1111111111111111,0.42000000000000004,0.23,1,0,0,5033
0,0,1,0.8,0.6666666666666666,0.8400000000000001,0.77,4,2,2,5127
1,1,0,0.6,0.3333333333333333,0.5,0.44,1,1,1,4897
0,1,0,0.6,0.6666666666666666,0.64,0.53,3,1,2,5004
1,1,0,0.2,0.2222222222222222,0.47000000000000003,0.4,1,0,0,5178
0,1,1,0.4,0.4444444444444444,0.5900000000000001,0.37,2,1,1,5155
1,1,0,0.6,0.5555555555555556,0.64,0.52,3,1,1,5141
1,1,1,0.4,0.2222222222222222,0.48,0.24,1,1,0,5029
0,1,1,0.6,0.4444444444444444,0.79,0.63,4,1,1,5074
1,0,1,0.4,0.3333333333333333,0.45,0.39,1,1,1,5041
1,0,1,0.2,0.3333333333333333,0.63,0.44,3,0,1,5041
1,0,1,0.0,0.0,0.0,0.0,0,0,0,5168
1,0,1,0.2,0.2222222222222222,0.5,0.26,1,0,0,4976
0,0,1,0.2,0.1111111111111111,0.43,0.25,1,0,0,4908
0,1,1,0.4,0.3333333333333333,0.51,0.31,2,1,1,5116
1,1,1,0.0,0.0,0.1,0.0,0,0,0,4921
1,1,1,0.2,0.2222222222222222,0.4,0.32,0,0,0,5256
1,1,1,0.2,0.2222222222222222,0.32,0.27,0,0,0,5258
1,0,1,0.4,0.2222222222222222,0.4,0.27,0,1,0,4957
0,1,1,0.4,0.3333333333333333,0.6,0.46,2,1,1,5015
1,1,0,0.2,0.2222222222222222,0.52,0.36,2,0,0,5215
0,0,0,0.0,0.1111111111111111,0.43,0.32,1,0,0,4961
1,1,0,0.6,0.4444444444444444,0.77,0.57,4,1,1,5131
1,1,0,0.4,0.2222222222222222,0.32,0.27,0,1,0,5184
1,1,1,0.4,0.4444444444444444,0.63,0.61,3,1,1,5047
0,0,0,0.4,0.3333333333333333,0.72,0.49,4,1,1,5124
0,1,1,0.6,0.3333333333333333,0.5,0.43,1,1,1,4982
0,1,0,0.2,0.1111111111111111,0.26,0.15,0,0,0,4947
1,0,1,0.4,0.3333333333333333,0.5700000000000001,0.36,2,1,1,5202
1,1,0,0.4,0.2222222222222222,0.45,0.25,1,1,0,5231
0,1,0,0.4,0.3333333333333333,0.75,0.63,4,1,1,4931
0,1,1,0.4,0.2222222222222222,0.5599999999999999,0.4,2,1,0,5197
0,0,0,0.6,0.5555555555555556,0.64,0.57,3,1,1,4995
1,1,0,0.6,0.4444444444444444,0.58,0.5,2,1,1,5206
1,0,1,0.6,0.6666666666666666,0.9199999999999999,0.87,4,1,2,5143
0,0,0,0.4,0.3333333333333333,0.52,0.32,2,1,1,5156
0,1,1,0.2,0.0,0.3,0.22,0,0,0,4895
0,0,0,0.6,0.7777777777777778,0.9400000000000001,0.79,4,1,2,5087
0,1,0,0.6,0.7777777777777778,0.86,0.79,4,1,2,5011
1,1,1,0.4,0.3333333333333333,0.42000000000000004,0.29,1,1,1,5135
0,0,1,0.4,0.4444444444444444,0.58,0.55,2,1,1,5236
0,1,0,0.2,0.1111111111111111,0.36,0.19,0,0,0,5015
1,1,0,0.0,0.0,0.13,0.03,0,0,0,5210
0,0,1,0.6,0.4444444444444444,0.41,0.29,1,1,1,4924
0,1,1,0.2,0.1111111111111111,0.33999999999999997,0.24,0,0,0,5185
0,1,0,0.2,0.2222222222222222,0.58,0.44,2,0,0,5216
1,1,1,0.6,0.6666666666666666,0.8099999999999999,0.74,4,1,2,4995
0,1,1,0.8,0.6666666666666666,0.86,0.76,4,2,2,5030
1,1,0,0.8,0.6666666666666666,0.8699999999999999,0.86,4,2,2,5167
1,1,1,0.4,0.3333333333333333,0.63,0.4,3,1,1,5069
0,1,0,0.4,0.4444444444444444,0.73,0.53,4,1,1,4938
1,1,1,0.2,0.1111111111111111,0.41,0.26,1,0,0,4996
0,1,1,0.8,0.6666666666666666,0.9199999999999999,0.78,4,2,2,4927
0,1,0,0.8,0.7777777777777778,0.8699999999999999,0.69,4,2,2,5042
1,1,1,0.2,0.2222222222222222,0.45,0.29,1,0,0,5173
0,1,1,0.6,0.5555555555555556,0.41,0.33,1,1,1,5106
1,1,1,0.6,0.3333333333333333,0.5700000000000001,0.36,2,1,1,5107
0,1,0,0.6,0.5555555555555556,0.6599999999999999,0.58,3,1,1,5186
1,1,1,0.2,0.1111111111111111,0.27999999999999997,0.21,0,0,0,5247
0,0,0,0.6,0.5555555555555556,0.6799999999999999,0.59,3,1,1,5031
0,1,1,0.4,0.2222222222222222,0.47000000000000003,0.34,1,1,0,5137
0,1,0,0.6,0.5555555555555556,0.61,0.57,3,1,1,4929
1,0,1,0.6,0.6666666666666666,0.77,0.63,4,1,2,5021
0,1,1,0.4,0.2222222222222222,0.5700000000000001,0.49,2,1,0,5251
1,0,0,0.6,0.5555555555555556,0.63,0.55,3,1,1,4914
0,1,0,0.6,0.4444444444444444,0.52,0.39,2,1,1,4898
0,1,1,0.4,0.5555555555555556,0.61,0.52,3,1,1,5141
1,1,1,0.4,0.3333333333333333,0.45999999999999996,0.23,1,1,1,5108
0,1,1,0.6,0.5555555555555556,0.76,0.69,4,1,1,4963
1,1,1,0.4,0.4444444444444444,0.65,0.41,3,1,1,4940
1,1,0,0.0,0.1111111111111111,0.35,0.2,0,0,0,5146
1,0,0,0.0,0.0,0.19,0.11,0,0,0,4936
1,1,1,0.0,0.0,0.13,0.01,0,0,0,5182
0,1,1,0.2,0.1111111111111111,0.39,0.28,0,0,0,5233
0,1,0,0.4,0.3333333333333333,0.77,0.59,4,1,1,5200
0,0,1,0.4,0.3333333333333333,0.64,0.43,3,1,1,4899
1,0,1,0.2,0.3333333333333333,0.45,0.33,1,0,1,5197
1,0,0,0.6,0.4444444444444444,0.71,0.53,4,1,1,5242
0,0,1,0.4,0.3333333333333333,0.43,0.38,1,1,1,5186
0,1,0,0.4,0.3333333333333333,0.5900000000000001,0.57,2,1,1,5162
1,0,0,0.2,0.0,0.29,0.2,0,0,0,5242
1,0,1,0.0,0.0,0.16,0.13,0,0,0,4943
0,1,0,0.6,0.6666666666666666,0.82,0.74,4,1,2,4962
1,0,1,0.2,0.0,0.38,0.18,0,0,0,5142
1,0,0,0.2,0.2222222222222222,0.5900000000000001,0.37,2,0,0,5150
0,0,1,0.6,0.5555555555555556,0.75,0.6,4,1,1,5132
1,1,0,0.4,0.4444444444444444,0.63,0.59,3,1,1,5208
1,0,1,0.2,0.2222222222222222,0.5,0.42,1,0,0,5087
1,1,1,0.6,0.4444444444444444,0.5700000000000001,0.42,2,1,1,5061
0,1,1,0.2,0.3333333333333333,0.65,0.56,3,0,1,5069
0,0,0,0.6,0.4444444444444444,0.77,0.56,4,1,1,5007
0,1,0,0.4,0.4444444444444444,0.6,0.44,2,1,1,5167
0,1,1,0.4,0.3333333333333333,0.58,0.45,2,1,1,4971
0,0,0,0.4,0.4444444444444444,0.65,0.51,3,1,1,5150
0,1,0,0.2,0.2222222222222222,0.65,0.44,3,0,0,4956
1,1,1,0.2,0.1111111111111111,0.37,0.2,0,0,0,5184
0,1,1,0.6,0.6666666666666666,0.6799999999999999,0.52,3,1,2,4984
1,1,0,0.4,0.1111111111111111,0.3,0.21,0,1,0,4923
1,1,1,0.4,0.4444444444444444,0.6599999999999999,0.48,3,1,1,5209
0,0,0,1.0,0.8888888888888888,0.93,0.82,4,2,2,5076
1,0,1,0.4,0.3333333333333333,0.61,0.52,3,1,1,4906
1,1,0,0.8,0.7777777777777778,0.76,0.56,4,2,2,4999
0,1,1,0.2,0.3333333333333333,0.49000000000000005,0.41,1,0,1,5091
1,0,1,0.8,0.8888888888888888,0.82,0.76,4,2,2,5075
1,1,0,0.6,0.5555555555555556,0.79,0.58,4,1,1,5124
0,1,1,0.6,0.4444444444444444,0.61,0.58,3,1,1,5241
1,1,1,0.6,0.4444444444444444,0.61,0.49,3,1,1,4906
0,1,0,0.4,0.1111111111111111,0.51,0.27,2,1,0,5084
1,0,1,0.4,0.3333333333333333,0.61,0.5,3,1,1,4968
0,0,0,0.4,0.4444444444444444,0.6900000000000001,0.53,3,1,1,5085
1,0,1,0.2,0.1111111111111111,0.6599999999999999,0.47,3,0,0,4966
0,0,0,1.0,1.0,0.95,1.0,4,2,2,4935
1,1,0,0.6,0.6666666666666666,0.9199999999999999,0.82,4,1,2,4973
1,1,0,0.4,0.3333333333333333,0.65,0.65,3,1,1,5006
1,0,0,0.4,0.3333333333333333,0.41,0.31,1,1,1,5122
0,0,0,0.4,0.4444444444444444,0.49000000000000005,0.42,1,1,1,5187
1,1,1,0.4,0.4444444444444444,0.53,0.48,2,1,1,5176
1,1,0,0.2,0.2222222222222222,0.5700000000000001,0.34,2,0,0,4961
1,1,1,0.2,0.1111111111111111,0.35,0.29,0,0,0,4979
0,1,0,0.6,0.4444444444444444,0.6599999999999999,0.62,3,1,1,5138
0,0,1,0.4,0.3333333333333333,0.41,0.34,1,1,1,5066
0,1,0,0.4,0.4444444444444444,0.5900000000000001,0.42,2,1,1,5215
1,0,0,1.0,1.0,0.8400000000000001,0.79,4,2,2,5202
1,1,0,0.8,0.6666666666666666,0.96,0.82,4,2,2,5101
1,0,1,0.6,0.4444444444444444,0.48,0.37,1,1,1,5179
1,0,1,0.4,0.2222222222222222,0.51,0.46,2,1,0,5093
1,1,1,0.4,0.2222222222222222,0.2,0.12,0,1,0,5208
1,1,0,0.2,0.1111111111111111,0.1,0.02,0,0,0,4976
0,1,0,0.6,0.5555555555555556,0.85,0.69,4,1,1,5023
0,1,0,0.0,0.1111111111111111,0.47000000000000003,0.23,1,0,0,5092
0,0,0,0.4,0.3333333333333333,0.64,0.52,3,1,1,5023
1,1,1,0.4,0.2222222222222222,0.42000000000000004,0.24,1,1,0,4994
0,0,1,0.6,0.4444444444444444,0.78,0.64,4,1,1,5112
0,1,0,0.2,0.2222222222222222,0.5900000000000001,0.42,2,0,0,5093
0,0,1,0.2,0.1111111111111111,0.33999999999999997,0.24,0,0,0,5130
1,0,1,0.4,0.4444444444444444,0.5599999999999999,0.33,2,1,1,5035
1,1,0,0.0,0.0,0.29,0.24,0,0,0,4966
1,1,0,0.2,0.3333333333333333,0.39,0.32,0,0,1,5235
1,0,1,0.6,0.6666666666666666,0.8,0.6,4,1,2,5044
1,0,1,0.2,0.1111111111111111,0.16,0.12,0,0,0,5116
1,1,0,0.4,0.3333333333333333,0.31,0.26,0,1,1,5134
1,1,1,0.4,0.2222222222222222,0.55,0.44,2,1,0,5007
0,1,1,0.2,0.1111111111111111,0.4,0.24,0,0,0,5074
0,1,1,0.4,0.4444444444444444,0.48,0.38,1,1,1,4903
0,1,1,0.4,0.3333333333333333,0.52,0.35,2,1,1,5131
0,1,0,0.2,0.2222222222222222,0.64,0.51,3,0,0,4896
1,1,0,0.8,0.6666666666666666,0.62,0.6,3,2,2,5246
0,1,0,0.6,0.6666666666666666,0.5700000000000001,0.52,2,1,2,5100
0,0,0,0.4,0.5555555555555556,0.7,0.6,3,1,1,5153
1,1,1,0.2,0.2222222222222222,0.42000000000000004,0.19,1,0,0,4959
1,1,1,0.6,0.5555555555555556,0.6799999999999999,0.66,3,1,1,5249
0,0,1,0.6,0.3333333333333333,0.52,0.37,2,1,1,5119
0,1,1,0.4,0.2222222222222222,0.49000000000000005,0.33,1,1,0,5061
1,0,1,0.4,0.3333333333333333,0.36,0.3,0,1,1,4934
1,0,0,0.2,0.0,0.11000000000000001,0.01,0,0,0,5215
1,0,1,0.2,0.1111111111111111,0.51,0.38,2,0,0,5104
0,0,1,0.4,0.3333333333333333,0.33999999999999997,0.28,0,1,1,5089
1,1,0,0.4,0.4444444444444444,0.53,0.41,2,1,1,5184
1,1,0,0.6,0.3333333333333333,0.54,0.48,2,1,1,4922
0,1,1,0.4,0.3333333333333333,0.5700000000000001,0.47,2,1,1,5155
1,1,0,0.8,0.5555555555555556,0.75,0.6,4,2,1,5219
1,0,0,0.4,0.4444444444444444,0.75,0.53,4,1,1,5020
0,0,1,0.4,0.2222222222222222,0.38,0.26,0,1,0,5229
0,1,1,0.4,0.3333333333333333,0.67,0.46,3,1,1,4902
1,1,1,0.6,0.5555555555555556,0.77,0.69,4,1,1,5130
0,0,0,0.4,0.4444444444444444,0.6599999999999999,0.55,3,1,1,5185
0,1,1,0.4,0.4444444444444444,0.51,0.32,2,1,1,5068
0,1,1,0.8,0.6666666666666666,0.82,0.64,4,2,2,5119
1,0,1,0.2,0.1111111111111111,0.6799999999999999,0.46,3,0,0,5133
1,1,0,0.4,0.3333333333333333,0.6799999999999999,0.57,3,1,1,4949
1,1,1,0.4,0.2222222222222222,0.5900000000000001,0.37,2,1,0,4934
1,0,1,0.0,0.0,0.36,0.17,0,0,0,5185
0,1,1,0.6,0.6666666666666666,0.6799999999999999,0.56,3,1,2,5175
1,0,0,0.4,0.4444444444444444,0.62,0.59,3,1,1,4989
0,0,1,0.6,0.5555555555555556,0.7,0.63,3,1,1,5148
1,1,1,0.0,0.1111111111111111,0.31,0.13,0,0,0,5127
0,1,0,0.4,0.4444444444444444,0.75,0.55,4,1,1,4996
1,0,0,0.0,0.1111111111111111,0.32999999999999996,0.23,0,0,0,5126
1,0,1,0.4,0.3333333333333333,0.6799999999999999,0.47,3,1,1,5163
0,1,0,0.6,0.4444444444444444,0.76,0.54,4,1,1,5133
0,0,1,0.6,0.6666666666666666,0.8,0.73,4,1,2,4988
1,1,1,0.0,0.0,0.0,0.0,0,0,0,4981
0,0,0,0.8,0.5555555555555556,0.8300000000000001,0.65,4,2,1,5097
1,1,1,0.4,0.3333333333333333,0.5700000000000001,0.33,2,1,1,5139
0,1,0,0.6,0.7777777777777778,0.8699999999999999,0.74,4,1,2,5183
0,0,0,0.8,0.7777777777777778,0.8400000000000001,0.8,4,2,2,4913
1,1,1,0.4,0.3333333333333333,0.5599999999999999,0.39,2,1,1,5211
1,0,0,0.6,0.6666666666666666,0.8300000000000001,0.64,4,1,2,5201
1,1,0,0.6,0.4444444444444444,0.5700000000000001,0.4,2,1,1,5120
0,1,0,0.0,0.0,0.0,0.0,0,0,0,5206
0,1,1,0.4,0.4444444444444444,0.74,0.71,4,1,1,5169
0,1,1,0.6,0.4444444444444444,0.61,0.6,3,1,1,5074
0,1,0,0.4,0.3333333333333333,0.6,0.43,2,1,1,5067
1,1,1,0.2,0.1111111111111111,0.5700000000000001,0.39,2,0,0,5050
0,1,0,0.4,0.3333333333333333,0.49000000000000005,0.25,1,1,1,4950
0,1,1,0.4,0.4444444444444444,0.67,0.65,3,1,1,5083
1,1,0,0.6,0.6666666666666666,0.78,0.57,4,1,2,5092
1,1,0,0.4,0.2222222222222222,0.5,0.44,1,1,0,4997
0,0,0,0.6,0.5555555555555556,0.79,0.7,4,1,1,5053
1,1,1,0.2,0.1111111111111111,0.41,0.18,1,0,0,4904
1,0,1,0.2,0.2222222222222222,0.53,0.32,2,0,0,4958
0,1,1,0.4,0.2222222222222222,0.58,0.46,2,1,0,5102
1,1,1,0.2,0.1111111111111111,0.31,0.18,0,0,0,4909
1,0,0,0.4,0.3333333333333333,0.6,0.54,2,1,1,5067
1,1,1,0.4,0.3333333333333333,0.53,0.3,2,1,1,5023
1,1,0,0.4,0.2222222222222222,0.52,0.46,2,1,0,5129
